id,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,max_cpu_usage,max_memory_usage
1,4965,552,8.994565217391305,51.333333333333336,54.09239130434783,5.42961104140527,42.21484375
2,3055,3055,1.0,50.229459901800325,50.28707037643208,5.416877370417193,44.5234375
3,5303,589,9.00339558573854,49.35144312393888,48.8811544991511,4.88851711026616,41.671875
4,140,1264,0.11075949367088607,49.53876582278481,51.427215189873415,5.445569620253164,42.828125
5,6480,720,9.0,50.30833333333333,48.831944444444446,5.065170239596469,42.01171875
6,1761,196,8.98469387755102,48.33673469387755,50.12755102040816,3.196022727272727,41.453125
7,334,334,1.0,51.050898203592816,51.75149700598802,4.996279949558638,42.125
8,3604,3605,0.9997226074895977,50.63439667128988,51.13370319001387,5.57234096692112,45.1171875
9,7626,847,9.003541912632821,49.735537190082646,51.866587957497046,4.836867924528302,42.41796875
10,8199,911,9.0,49.29967069154775,50.09220636663008,5.099758576874206,42.51171875
11,717,80,8.9625,51.325,49.825,3.522858942065491,41.4296875
12,1891,210,9.004761904761905,49.09047619047619,50.2952380952381,3.921335877862595,41.76171875
13,199,199,1.0,53.256281407035175,51.65829145728643,3.318035043804756,41.51171875
14,110,991,0.11099899091826437,50.86074672048436,50.84258324924319,5.4603929024081115,42.48046875
15,710,6389,0.11112850211300673,50.512756299890434,50.208796368758804,5.434389312977099,47.3984375
16,3110,346,8.988439306358382,48.28901734104046,48.92485549132948,0.0913193588162762,40.44140625
17,420,3785,0.11096433289299867,50.37331571994716,50.37437252311757,5.031025316455697,45.546875
18,4558,507,8.990138067061144,50.61143984220907,51.05522682445759,3.6192620865139946,41.81640625
19,3832,3831,1.0002610284521012,50.81989036805012,50.57974419211694,4.380025316455696,45.625
20,3526,3525,1.0002836879432624,50.502978723404254,50.47971631205674,4.352164556962025,45.04296875
21,318,2862,0.1111111111111111,51.501048218029354,51.146051712089445,4.70019680196802,44.5390625
22,833,7494,0.11115559113957833,50.902989057913,50.650653856418465,5.484111675126903,48.4609375
23,52,467,0.11134903640256959,50.31049250535332,52.269807280513916,5.711085365853658,41.7578125
24,2060,2061,0.9995147986414362,49.42600679281902,49.90635613779719,4.96061790668348,43.3359375
25,2066,230,8.982608695652173,50.582608695652176,50.095652173913045,3.4912781954887215,41.578125
26,3721,413,9.009685230024212,51.738498789346245,53.95399515738499,4.175382685069009,41.7109375
27,983,8851,0.11106089707377698,50.67314427748277,50.08168568523331,4.517806691449814,49.27734375
28,908,101,8.990099009900991,48.881188118811885,46.31683168316832,1.7532874999999999,41.44140625
29,335,3011,0.11125871803387578,50.29591497841249,50.86914646296911,5.3686692015209125,44.6015625
30,4936,548,9.007299270072993,51.36678832116788,51.93248175182482,4.121005089058524,42.0078125
31,5454,606,9.0,50.226072607260726,50.037953795379536,4.615922580645162,41.83984375
32,932,104,8.961538461538462,54.51923076923077,51.85576923076923,3.2311070110701103,41.45703125
33,5476,608,9.006578947368421,51.17598684210526,51.29440789473684,5.23673420738975,42.4375
34,2162,2161,1.000462748727441,51.360481258676536,50.809810273021746,4.299116915422886,43.4375
35,690,6210,0.1111111111111111,50.61352657004831,50.2695652173913,4.780628706998813,47.44921875
36,147,1326,0.11085972850678733,50.52337858220211,50.07315233785822,5.8413566289825285,42.55078125
37,3448,3449,0.9997100608872137,50.58364743403885,50.62626848361844,5.402124681933842,45.26171875
38,161,1446,0.11134163208852006,50.78769017980636,49.80221300138312,4.652484237074401,42.93359375
39,2028,2029,0.9995071463775259,50.638738294726465,50.672745194677184,5.025969387755102,43.609375
40,2789,310,8.996774193548386,48.44193548387097,50.23225806451613,0.07271951219512196,40.44140625
41,2420,2420,1.0,50.52809917355372,51.15826446280992,6.150539877300614,44.1484375
42,556,556,1.0,50.9910071942446,51.330935251798564,4.244147521160822,42.16015625
43,7809,868,8.996543778801843,52.07834101382488,51.44815668202765,3.9685913705583755,42.3046875
44,70,626,0.11182108626198083,50.88658146964856,50.48402555910543,3.9241035353535354,41.9375
45,2760,2759,1.0003624501631025,50.20695904313157,50.335266400869884,4.159873577749684,44.0546875
46,3298,3297,1.0003033060357902,51.41037306642402,50.790112223233244,7.7292564102564105,44.65234375
47,793,7134,0.11115783571628819,50.34496776002243,49.93467900196244,5.344420654911839,48.44140625
48,2073,2073,1.0,51.625663289917995,51.02170767004341,5.203063291139241,43.92578125
49,2373,2373,1.0,125.88706278971766,127.81668773704172,5.414570707070707,45.21875
50,3830,426,8.990610328638498,127.15492957746478,122.18779342723005,4.93343949044586,41.8984375
51,628,5655,0.11105216622458002,126.22387267904509,125.61290893015031,6.0654050785973395,50.06640625
52,616,5540,0.1111913357400722,126.29007220216606,125.10740072202167,8.02747868453106,50.1875
53,1315,146,9.006849315068493,124.51369863013699,115.64383561643835,2.1760398505603984,41.5390625
54,3742,3743,0.9997328346246327,124.65535666577611,126.40956452043815,5.027997465145754,46.98828125
55,675,6073,0.11114770294747242,125.51177342334925,126.93232339864976,6.662291169451073,50.5
56,832,7484,0.11117049706039552,127.19548369855693,124.91956173169429,5.234532828282829,52.4375
57,3370,374,9.010695187165775,116.95989304812834,120.12566844919786,4.140502512562814,42.03125
58,8156,906,9.002207505518763,127.4271523178808,124.12030905077263,6.7302204928664064,42.84765625
59,778,6997,0.11119051021866515,126.37358868086322,126.29727025868229,5.480063211125158,51.4140625
60,481,4328,0.11113678373382625,125.53293274786226,126.09059394499653,5.200061576354679,48.01953125
61,303,34,8.911764705882353,126.76470588235294,119.20588235294117,1.2492866082603253,41.55078125
62,122,123,0.991869918699187,126.73170731707317,121.47154471544715,3.479191919191919,41.3125
63,2855,317,9.006309148264984,129.06940063091483,129.84542586750788,4.687277353689567,41.890625
64,282,2535,0.11124260355029586,127.78698224852072,128.56489151873768,5.3322961104140525,44.3984375
65,3534,3535,0.9997171145685997,122.68407000889944,125.18273509344408,5.333257287705957,44.41015625
66,4126,4125,1.0002424242424242,127.46642424242424,124.54181818181819,6.15244578313253,48.26171875
67,5224,581,8.991394148020653,123.25301204819277,126.1617900172117,7.251644336175396,41.9765625
68,3827,3827,1.0,124.76299973869872,123.93258426966293,7.807367256637169,47.421875
69,5200,578,8.996539792387543,122.79930795847751,124.69723183391004,5.606792929292929,42.50390625
70,5218,580,8.99655172413793,122.53275862068965,122.59137931034483,6.230853658536585,42.48046875
71,231,2080,0.1110576923076923,128.67932692307693,124.26346153846154,9.439569495694956,45.18359375
72,6909,768,8.99609375,127.4375,123.38411458333333,3.1724556962025314,42.72265625
73,4720,524,9.007633587786259,123.11832061068702,120.52290076335878,4.536599749058971,41.921875
74,1160,1159,1.000862812769629,124.63589301121657,124.7946505608283,4.445176322418136,43.71484375
75,880,7922,0.11108305983337541,125.04468568543297,125.74021711688968,5.183282636248416,52.6640625
76,2614,291,8.982817869415808,127.29896907216495,121.8213058419244,9.243366336633663,41.91796875
77,2898,2898,1.0,124.22912353347137,125.72774327122153,5.054606598984772,45.5546875
78,1100,1099,1.0009099181073704,125.9845313921747,125.00363967242949,5.2682723833543506,42.90625
79,233,2093,0.11132345914954611,126.19159101767798,127.80124223602485,5.422734177215189,44.65625
80,406,406,1.0,128.3128078817734,133.07142857142858,3.5748682559598497,42.35546875
81,2960,2960,1.0,127.25675675675676,128.0412162162162,5.377604035308954,46.12109375
82,927,8339,0.11116440820242235,126.33697085981532,124.46936083463245,8.239367396593673,54.26171875
83,204,1831,0.11141452758055707,123.4593118514473,125.2785363189514,4.954993630573249,43.984375
84,910,910,1.0,127.17912087912087,124.57362637362637,5.213278481012659,43.0390625
85,7495,833,8.997599039615846,123.66986794717887,128.8187274909964,4.699326556543838,42.859375
86,8128,903,9.00110741971207,126.6733111849391,128.11960132890366,5.09148665819568,42.7734375
87,4200,467,8.993576017130621,125.51820128479658,130.22483940042827,5.6206820950060905,41.9921875
88,7126,792,8.997474747474747,124.28787878787878,122.41414141414141,9.140856079404466,42.16015625
89,2251,250,9.004,120.676,127.804,7.195042219541617,40.5
90,465,4189,0.11100501312962521,124.8488899498687,125.45523991406064,5.2018295739348375,48.078125
91,4559,4559,1.0,124.54485632814213,126.89449440666813,5.257436868686869,48.2734375
92,1392,1391,1.0007189072609632,124.59741193386053,123.71746944644141,4.934445843828715,43.25
93,344,38,9.052631578947368,121.89473684210526,121.76315789473684,1.9668204488778054,41.2265625
94,2167,241,8.991701244813278,123.69294605809128,132.45228215767634,4.158884848484848,41.921875
95,712,711,1.0014064697609002,128.8959212376934,129.57243319268636,7.267194679564691,42.3359375
96,625,5621,0.11119017968333036,126.00480341576232,125.08254758939691,9.764606060606061,49.66015625
97,3226,359,8.986072423398328,125.08635097493037,127.04456824512535,4.54673417721519,42.015625
98,4228,4229,0.9997635374793096,125.28541026247339,124.48451170489477,5.257258883248731,47.6796875
99,4438,4438,1.0,126.44975214060388,126.997296079315,6.291111111111111,48.1484375
100,814,813,1.001230012300123,128.98154981549814,126.27675276752767,6.178369304556354,42.94140625
101,975,975,1.0,126.95487179487179,127.49435897435897,4.9569074778200255,42.9296875
102,2561,2561,1.0,125.9996095275283,123.77391643889106,5.310382165605096,45.41015625
103,608,5467,0.1112127309310408,123.73202853484544,126.31132248033657,5.470290037831021,49.35546875
104,222,2002,0.1108891108891109,124.1998001998002,125.29220779220779,4.933855878634639,44.75
105,3447,3447,1.0,126.98491441833478,125.13838120104438,6.407708860759493,46.8125
106,507,4559,0.11120859837683703,125.86707611318272,125.57753893397675,4.193493064312737,48.3203125
107,1330,1330,1.0,124.46842105263158,125.20902255639098,4.05743073047859,43.50390625
108,4630,4630,1.0,124.11490280777538,125.77494600431966,6.073650793650794,48.5546875
109,1711,190,9.005263157894737,126.25263157894737,129.3,3.5480982367758185,41.69140625
110,2954,328,9.00609756097561,119.35060975609755,122.96646341463415,3.0441340075853347,41.95703125
111,1344,1344,1.0,125.45238095238095,121.90029761904762,4.150817610062893,43.40234375
112,1002,1003,0.9990029910269193,121.95912263210369,123.35892323030907,4.021954602774275,42.875
113,583,5245,0.1111534795042898,124.93860819828409,126.265204957102,5.172257668711657,49.265625
114,906,8152,0.11113837095191365,125.5527477919529,123.95878312070657,4.913202531645569,54.375
115,4714,4713,1.0002121790791427,124.17122851686824,124.03522172713771,5.456348448687351,48.66015625
116,981,8826,0.11114887831407207,125.25130296850216,125.3401314298663,9.550812807881773,55.21484375
117,668,6016,0.1110372340425532,124.42636303191489,124.46974734042553,4.8374125,50.65625
118,404,403,1.0024813895781637,124.76426799007444,128.1836228287841,3.9979426433915215,41.8203125
119,1634,1634,1.0,123.3249694002448,127.60526315789474,4.20072864321608,44.26171875
120,2886,2885,1.0003466204506066,125.44263431542461,129.36984402079722,4.028655043586551,45.95703125
121,987,8882,0.11112362080612474,125.94742175185769,124.55280342265256,7.282394014962594,54.80859375
122,7118,791,8.99873577749684,125.9709228824273,124.17067003792667,3.7582767295597486,42.546875
123,1736,1736,1.0,126.78744239631337,128.1561059907834,4.033346007604563,44.12890625
124,2380,2380,1.0,124.42268907563025,126.09159663865546,4.134769613947696,45.23046875
125,3178,3179,0.9996854356715948,125.17867253853413,126.77225542623466,8.838742304309587,46.5703125
126,774,86,9.0,133.4418604651163,129.80232558139534,7.54129268292683,41.25
127,2096,2097,0.9995231282784931,125.95565092989986,123.79113018597997,4.055528967254408,44.92578125
128,820,7375,0.1111864406779661,126.23213559322033,126.38752542372882,5.303859872611465,52.09765625
129,2871,2871,1.0,124.82445141065831,123.68443051201672,6.163093709884468,45.96484375
130,3706,412,8.995145631067961,124.94417475728156,122.9004854368932,14.734156976744186,42.12890625
131,4004,4004,1.0,126.12512487512487,125.52772227772228,7.5921966019417475,47.74609375
132,5039,560,8.998214285714285,128.19107142857143,122.33214285714286,4.029486858573216,42.546875
133,364,3271,0.11128095383674717,126.39284622439621,126.42830938550902,3.992484157160963,46.640625
134,4904,4905,0.999796126401631,123.35861365953109,126.04199796126402,5.632890528905289,48.76171875
135,17,155,0.10967741935483871,128.2,129.44516129032257,2.23271375464684,41.48828125
136,3268,3269,0.9996940960538391,125.29519730804527,124.97063322116855,4.287481012658228,46.65234375
137,1818,1818,1.0,127.65786578657865,126.50770077007701,3.945481852315394,44.49609375
138,3360,3361,0.999702469503124,125.03094317167509,126.31746504016662,5.5832871536523925,46.83984375
139,543,4884,0.11117936117936118,123.47624897624898,124.43099918099918,10.868070175438596,48.7578125
140,618,5567,0.1110113166876235,127.1128076163104,124.54984731453206,4.28765525982256,49.75
141,4219,469,8.995735607675906,125.31556503198294,128.1449893390192,4.5052941176470584,42.3125
142,8497,944,9.001059322033898,125.59851694915254,124.91843220338983,7.938085889570552,42.96484375
143,664,665,0.9984962406015038,123.35338345864662,127.23007518796993,7.742004830917875,42.5390625
144,491,55,8.927272727272728,144.03636363636363,131.23636363636365,12.567843373493975,41.609375
145,3064,340,9.011764705882353,123.07058823529412,127.73823529411764,9.09971639950678,42.3203125
146,7172,797,8.99874529485571,128.14805520702635,123.39648682559599,4.069217948717949,43.23046875
147,2300,2301,0.9995654063450674,125.72620599739244,123.25554106910039,4.247999999999999,44.95703125
148,1928,1929,0.9994815966822188,126.38102643856921,124.97356143079315,4.6746433041301625,44.6953125
149,635,71,8.943661971830986,127.22535211267606,114.77464788732394,1.7176942355889724,41.2109375
150,4482,498,9.0,125.60843373493977,125.96184738955823,4.806007509386733,42.1640625
151,2081,2081,1.0,127.10667948101874,124.25516578567996,6.187531328320802,44.7890625
152,873,97,9.0,127.70103092783505,126.55670103092784,15.07760197775031,41.7734375
153,2520,2520,1.0,126.11944444444444,128.3654761904762,14.709229691876752,45.69921875
154,1336,1337,0.9992520568436799,123.33732236350038,122.61406133133882,13.724899328859061,43.703125
155,2092,232,9.017241379310345,125.89224137931035,132.10344827586206,3.5670506329113922,41.74609375
156,392,3533,0.1109538635720351,126.26493065383526,124.5926974242853,5.211405269761606,46.8203125
157,6810,757,8.996036988110964,123.5772787318362,123.96961690885072,3.519962121212121,42.65234375
158,784,7052,0.11117413499716393,126.13684061259217,126.68533749290981,6.164775132275132,51.48828125
159,8722,969,9.001031991744066,124.6625386996904,125.33952528379773,7.47843347639485,43.01171875
160,486,4375,0.11108571428571429,125.1008,127.43245714285715,6.902838633686691,48.41796875
161,3316,3317,0.9996985227615315,125.50467289719626,125.79981911365692,5.428,47.0390625
162,7874,875,8.998857142857142,129.16342857142857,126.20114285714286,3.570453972257251,42.8828125
163,1012,112,9.035714285714286,134.49107142857142,120.48214285714286,1.8399875156054932,41.30078125
164,1244,1243,1.000804505229284,122.5880933226066,123.36926790024135,3.9619645120405576,43.50390625
165,1468,163,9.006134969325153,121.93251533742331,132.76687116564418,1.7241336633663367,41.875
166,661,73,9.054794520547945,122.53424657534246,134.08219178082192,3.18007371007371,41.125
167,5430,603,9.00497512437811,125.2620232172471,128.61194029850745,5.042725,42.5859375
168,3648,405,9.007407407407408,118.24444444444444,123.80246913580247,4.5328105395232114,41.96875
169,3338,371,8.997304582210242,121.70350404312669,125.79245283018868,4.6521563682219425,41.6640625
170,910,101,9.009900990099009,120.41584158415841,125.2871287128713,3.296848101265823,41.15625
171,3752,3753,0.9997335464961364,125.43192112976286,125.79856115107914,6.28774352651048,47.484375
172,2994,2994,1.0,124.52672010688043,126.84368737474949,8.456328029375765,46.23828125
173,6304,700,9.005714285714285,123.96428571428571,126.59285714285714,7.653490338164251,42.4140625
174,4880,4879,1.0002049600327936,124.27075220332036,125.31891781102685,4.1489335006273524,48.69921875
175,231,2082,0.11095100864553314,125.26753121998078,125.54034582132564,4.14,44.48046875
176,575,5171,0.11119706052987817,124.55173080642042,126.75517308064204,5.371526520051746,49.0078125
177,500,55,9.090909090909092,131.5090909090909,136.94545454545454,6.2497921760391195,41.5
178,792,7129,0.11109552531911909,124.4953008837144,126.28587459671763,10.173895274584929,51.72265625
179,1206,1206,1.0,122.56882255389718,127.35986733001658,4.173560606060606,43.43359375
180,763,85,8.976470588235294,125.6470588235294,113.34117647058824,2.1209476309226933,41.84375
181,4094,4095,0.9997557997557998,125.72527472527473,124.42979242979243,6.498271918678526,48.02734375
182,6708,745,9.004026845637584,119.05637583892617,130.86577181208054,12.906127388535033,42.70703125
183,878,7898,0.11116738414788555,124.80779944289694,124.55077234742973,4.657964824120603,53.6640625
184,262,2358,0.1111111111111111,123.75826972010178,124.62807463952502,4.900088607594936,44.97265625
185,978,8800,0.11113636363636363,126.87431818181818,126.24363636363637,5.490904392764858,53.890625
186,4000,444,9.00900900900901,121.61036036036036,122.80630630630631,5.038573185731857,42.2734375
187,6682,743,8.993270524899058,132.36473755047106,127.3014804845222,4.435575221238938,42.46484375
188,2580,2581,0.9996125532739248,125.48120883378536,123.97791553661372,5.028783269961977,45.62890625
189,74,668,0.11077844311377245,127.94011976047904,129.87125748502993,3.4107070707070704,42.53515625
190,3246,3247,0.9996920234062211,123.71019402525408,127.33477055743764,4.909248120300752,46.171875
191,4564,4563,1.0002191540653078,125.40631163708086,126.22112645189569,4.62938995215311,48.08203125
192,3512,3513,0.999715343011671,125.64787930543694,125.69627099345288,5.692742927429275,46.90625
193,6590,732,9.002732240437158,129.10928961748633,127.34836065573771,5.37074074074074,42.65625
194,2320,2319,1.0004312203536008,123.03536006899526,127.57912893488573,4.6630625000000006,44.92578125
195,1524,1524,1.0,123.60629921259843,125.62139107611549,4.7433628318584065,43.9375
196,510,4592,0.11106271777003485,125.33732578397212,126.23584494773519,4.771388535031847,48.66796875
197,837,7534,0.1110963631537032,126.38266525086276,125.70745951685691,7.130372492836676,52.875
198,713,6419,0.11107649166536844,126.19177441969154,124.65446331204238,4.333091603053435,51.2890625
199,1105,123,8.983739837398375,112.98373983739837,126.5691056910569,1.547056603773585,41.2734375
200,1194,1195,0.999163179916318,124.63012552301255,127.46861924686192,4.563117048346056,43.55859375
201,856,7704,0.1111111111111111,123.77310488058151,125.33320353063344,7.787925659472422,52.26171875
202,1441,160,9.00625,126.59375,124.475,3.63697270471464,41.29296875
203,5588,621,8.998389694041869,123.10305958132045,128.0708534621578,4.309353612167301,42.32421875
204,710,79,8.987341772151899,132.8227848101266,121.30379746835443,4.885023866348448,41.58984375
205,3798,3797,1.0002633658151172,125.51171977877272,125.98235449038715,5.667515299877602,47.29296875
206,856,7699,0.11118327055461748,125.7258085465645,124.857384075854,5.334412855377009,52.54296875
207,8770,975,8.994871794871795,121.47076923076924,123.70564102564103,3.841729797979798,43.29296875
208,209,1878,0.11128860489882854,127.65495207667732,125.10862619808307,4.002626262626262,44.46875
209,1006,1006,1.0,121.8399602385686,129.01988071570577,3.8485497076023387,42.859375
210,606,5452,0.1111518708730741,126.32703595011004,126.6370139398386,4.697629911280101,50.140625
211,5450,606,8.993399339933994,129.67161716171617,126.05280528052805,7.894448529411764,42.51171875
212,1978,220,8.99090909090909,125.9090909090909,129.1,4.245870588235294,41.62890625
213,964,8678,0.11108550357225166,125.81286010601521,125.55784743028347,4.468911651728553,54.4296875
214,1826,1825,1.0005479452054795,124.96712328767123,125.85753424657534,4.121371359223301,44.23046875
215,1087,121,8.983471074380166,123.29752066115702,125.04132231404958,6.526145320197044,41.38671875
216,253,2280,0.11096491228070175,126.28201754385965,127.87543859649122,4.096881720430107,45.10546875
217,816,7345,0.11109598366235535,125.2285908781484,125.61674608577263,4.755516014234876,52.74609375
218,3779,420,8.997619047619047,119.32857142857142,131.82142857142858,3.8684924623115577,42.1328125
219,1708,1707,1.0005858230814295,125.33801991798477,128.3585237258348,4.087591888466413,44.43359375
220,4427,492,8.997967479674797,129.45528455284554,124.99186991869918,3.5661934673366833,42.10546875
221,4253,4253,1.0,127.77756877498237,123.601457794498,4.3189625000000005,47.77734375
222,5426,603,8.998341625207297,123.9950248756219,130.5854063018242,3.6400497512437813,42.30078125
223,899,8094,0.11106992834198172,125.61872992340005,124.22522856436866,7.737473002159827,53.19921875
224,3372,3371,1.0002966478789677,125.33788193414416,125.40967072085435,4.691664611590629,46.6015625
225,4869,541,9.0,126.39186691312385,127.69131238447319,3.9536926889714996,42.125
226,653,5879,0.111073311787719,125.37455349549244,126.81238305834326,4.2884625000000005,50.5703125
227,3916,435,9.002298850574713,135.2574712643678,124.05287356321838,3.693646759847522,42.31640625
228,7614,846,9.0,125.20094562647755,123.44799054373523,3.8916708860759495,42.6015625
229,691,691,1.0,129.5137481910275,132.77424023154848,6.372004801920768,42.8125
230,729,6559,0.11114499161457539,126.14300960512273,124.38694923006555,8.409390986601705,50.91015625
231,771,6939,0.1111111111111111,126.02766969303934,125.80472690589423,6.418378378378378,51.78125
232,8091,899,9.0,125.30589543937708,126.04115684093438,3.8424396442185516,43.21875
233,722,6501,0.11105983694816182,125.26042147361945,125.67558837101984,6.057458703939009,51.6171875
